PRI_Station,PRI_catalog,New,Set,Family,Genus,Species,Abundance,Latitude,Longitude,Raster,KLB,EXTRA NOTES
4453,58295,Bivalve_Mytilidae_Modiolus_ponototocensis,Bivalve,Mytilidae,Modiolus,ponototocensis,1,-64.29908,-56.77104,227,8,
4453,60459,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,arktowskiana,2,-64.29908,-56.77104,227,8,
4453,60899,Bivalve_Astartidae_Astarte_sp.,Bivalve,Astartidae,Astarte,sp.,1,-64.29908,-56.77104,227,8,
4453,60928,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,3,-64.29908,-56.77104,227,8,
4453,60922,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,-64.29908,-56.77104,227,8,
4453,62098,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.29908,-56.77104,227,8,
4453,58269,Bivalve_Cucullaeidae_Nordenskj<f6>ldia_nordenskj<f6>ldi,Bivalve,Cucullaeidae,Nordenskj<f6>ldia,nordenskj<f6>ldi,1,-64.29908,-56.77104,227,8,
4453,58271,Bivalve_Trigoniidae_Kellygonia_regina,Bivalve,Trigoniidae,Kellygonia,regina,2,-64.29908,-56.77104,227,8,
4453,58273,Gastropod_Aporrhaidae_Austroaporrhais,Gastropod,Aporrhaidae,Austroaporrhais,sp.,2,-64.29908,-56.77104,227,8,
4453,60457,Bivalve_Corbulidae_Surobula_nucleus,Bivalve,Corbulidae,Surobula,nucleus,5,-64.29908,-56.77104,227,8,
4453,60915,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,9,-64.29908,-56.77104,227,8,
4453,60916,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,28,-64.29908,-56.77104,227,8,
4453,60901,Scleractinia_Fungiacyathidae_Fungiacyathus_sp.,Scleractinia,Fungiacyathidae,Fungiacyathus,sp.,1,-64.29908,-56.77104,227,8,
4453,60914,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,1,-64.29908,-56.77104,227,8,
4453,60933,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.29908,-56.77104,227,8,
4453,65727,Gastropod_Aporrhaidae_Austroaporrhais,Gastropod,Aporrhaidae,Austroaporrhais,sp.,1,-64.29908,-56.77104,227,8,
4453,65728,Bivale_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,regina,1,-64.29908,-56.77104,227,8,
4453,72955,Echinoderm_Cidaridae_Cidaris_sp.,Echinoderm,Cidaridae,Cidaris,sp.,1,-64.29908,-56.77104,227,8,
4453,60938,Bivalve_Thyasiridae_Conchocele_townsendi,Bivalve,Thyasiridae,Conchocele,townsendi,4,-64.29908,-56.77104,227,8,
4453,73096,Echinoderm_Cidaridae_NA_NA,Echinoderm,Cidaridae,NA,NA,13,-64.29908,-56.77104,227,8,
4454,uncatalogued,Sharks_unidentified_unidentified_unidentified,Sharks,unidentified,unidentified,unidentified,1,NA,NA,NA,NA,
4454,60931,Ammonite_Desmoceratidae_Kitchinites_sp.,Ammonite,Desmoceratidae,Kitchinites,sp.,1,NA,NA,NA,NA,
4454,60921,Bivalve_Veneridae_Dozyia_drygalskiana,Bivalve,Veneridae,Dozyia,drygalskiana,1,NA,NA,NA,NA,
4454,58278,Ammonoid_Kossmaticeratidae_Maorites_tuberculatus,Ammonoid,Kossmaticeratidae,Maorites,tuberculatus,10,NA,NA,NA,NA,
4454,60935,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,2,NA,NA,NA,NA,
4454,60924,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,NA,NA,NA,NA,
4454,60937,Bivalve_Thraciidae_Thracia_askinae,Bivalve,Thraciidae,Thracia,askinae,1,NA,NA,NA,NA,
4454,60939,Bivalve_Thyasiridae_Conchocele_townsendi,Bivalve,Thyasiridae,Conchocele,townsendi,3,NA,NA,NA,NA,
4455,60930,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,-64.27955,-56.74634,204,9,
4455,60932,Gastropod_Pleurotomariidae_Leptomaria_sp.,Gastropod,Pleurotomariidae,Leptomaria,sp.,2,-64.27955,-56.74634,204,9,
4455,60927,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,arktowskiana,2,-64.27955,-56.74634,204,9,
4455,62116,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.27955,-56.74634,204,9,
4455,65795,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.27955,-56.74634,204,9,
4455,62086,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.27955,-56.74634,204,9,
4455,58279,Gastropod_Aporrhaidae_Austroaporrhais_seymourensis,Gastropod,Aporrhaidae,Austroaporrhais,seymourensis,2,-64.27955,-56.74634,204,9,
4455,60920,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,1,-64.27955,-56.74634,204,9,
4455,60942,Bivalve_Cucullaeidae_Nordenskj<f6>ldia_nordenskj<f6>ldi,Bivalve,Cucullaeidae,Nordenskj<f6>ldia,nordenskj<f6>ldi,5,-64.27955,-56.74634,204,9,
4456,60936,Nautilus_Eutrephoceratidae_Eutrephoceras_sp.,Nautilus,Eutrephoceratidae,Eutrephoceras,sp.,1,-64.2732,-56.72139,206,9,
4456,63389,Nautilus_Eutrephoceratidae_Eutrephoceras_sp.,Nautilus,Eutrephoceratidae,Eutrephoceras,sp.,1,-64.2732,-56.72139,206,9,
4457,60940,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,2,-64.27983,-56.73472,227,9,
4457,60941,Nautilus_Eutrephoceratidae_Eutrephoceras_sp.,Nautilus,Eutrephoceratidae,Eutrephoceras,sp.,3,-64.27983,-56.73472,227,9,
4457,60918,Gastropod_Aporrhaidae_Struthiochenopus_sp.,Gastropod,Aporrhaidae,Struthiochenopus,sp.,1,-64.27983,-56.73472,227,9,
4464,61127,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,6,-64.29706,-56.77065,227,NA,
4464,61152,Bivalve_Veneridae_Dozyia_drygalskiana,Bivalve,Veneridae,Dozyia,drygalskiana,1,-64.29706,-56.77065,227,NA,
4464,58299,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,arktowskiana,3,-64.29706,-56.77065,227,NA,
4464,58301,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,8,-64.29706,-56.77065,227,NA,Crame 2014 Heteroterma
4464,61145,Bivalve_Thraciidae_Thracia_askinae,Bivalve,Thraciidae,Thracia,askinae,1,-64.29706,-56.77065,227,NA,
4464,58066,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,-64.29706,-56.77065,227,NA,
4464,58300,Gastropod_Aporrhaidae_Struthiochenopus_sp.,Gastropod,Aporrhaidae,Struthiochenopus,sp.,1,-64.29706,-56.77065,227,NA,
4464,61148,Bivalve_Trigoniidae_Kellygonia_sp.,Bivalve,Trigoniidae,Kellygonia,sp.,1,-64.29706,-56.77065,227,NA,
4464,61153,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,3,-64.29706,-56.77065,227,NA,
4465,58303,Ammonoid_Kossmaticeratidae_Maorites_seymourianus,Ammonoid,Kossmaticeratidae,Maorites,seymourianus,2,-64.27935,-56.74804,204,9,
4466,61113,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.27842,-56.7327,217,NA,
4466,61118,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,1,-64.27842,-56.7327,217,NA,
4466,61141,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,-64.27842,-56.7327,217,NA,
4466,61135,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,5,-64.27842,-56.7327,217,NA,
4466,65437,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,2,-64.27842,-56.7327,217,NA,
4466,62132,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.27842,-56.7327,217,NA,
4466,61149,Crinoid_Isselicrinidae_Isselicrinus_sp.,Crinoid,Isselicrinidae,Isselicrinus,sp.,4,-64.27842,-56.7327,217,NA,
4466,61133,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,3,-64.27842,-56.7327,217,NA,
4468,61115,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.2782,-56.7529,166,8,
4468,61124,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.2782,-56.7529,166,8,
4468,61146,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.2782,-56.7529,166,8,
4468,61116,Gastropod_Pleurotomariidae_Leptomaria_sp.,Gastropod,Pleurotomariidae,Leptomaria,sp.,1,-64.2782,-56.7529,166,8,
4468,61143,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,-64.2782,-56.7529,166,8,
4468,61114,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.2782,-56.7529,166,8,
4468,61125,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,3,-64.2782,-56.7529,166,8,
4468,58302,Gastropod_Aporrhaidae_Struthiochenopus_sp.,Gastropod,Aporrhaidae,Struthiochenopus,sp.,2,-64.2782,-56.7529,166,8,
4468,61136,Bivalve_Cucullaeidae_Nordenskj<f6>ldia_sp.,Bivalve,Cucullaeidae,Nordenskj<f6>ldia,sp.,2,-64.2782,-56.7529,166,8,
4468,61137,Bivalve_Cucullaeidae_Nordenskj<f6>ldia_sp.,Bivalve,Cucullaeidae,Nordenskj<f6>ldia,sp.,5,-64.2782,-56.7529,166,8,
4468,61144,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,2,-64.2782,-56.7529,166,8,
4469,61139,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.3018,-56.7503,204,NA,
4470,61129,Nautilus_Eutrephoceratidae_Eutrephoceras_sp.,Nautilus,Eutrephoceratidae,Eutrephoceras,sp.,1,-64.2736,-56.7481,2,NA,
4470,61130,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,12,-64.2736,-56.7481,2,NA,
4470,61123,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.2736,-56.7481,2,NA,
4470,61142,Bivalve_Bivalve_Pycnodonte_Pycnodonte_vesicularisidae_Pycnodonte_sp.,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.2736,-56.7481,2,NA,
4470,62129,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,6,-64.2736,-56.7481,2,NA,
4470,65797,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,2,-64.2736,-56.7481,2,NA,
4470,65801,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.2736,-56.7481,2,NA,
4470,61126,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,4,-64.2736,-56.7481,2,NA,
4470,61140,Bivalve_Trigoniidae_Kellygonia_sp.,Bivalve,Trigoniidae,Kellygonia,sp.,2,-64.2736,-56.7481,2,NA,
4470,61147,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.2736,-56.7481,2,NA,
4470,61150,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,22,-64.2736,-56.7481,2,NA,
4470,61155,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,1,-64.2736,-56.7481,2,NA,
4472,61151,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,11,-64.28028,-56.73373,204,NA,
4474,62652,Brachiopod_Cancellothyrididae_Terebratulina_sp.,Brachiopod,Cancellothyrididae,Terebratulina,sp.,18,-64.26336,-56.7115,204,NA,
4474,62656,Brachiopod_Basiliolidae_Basiliola_sp.,Brachiopod,Basiliolidae,Basiliola,sp.,27,-64.26336,-56.7115,204,NA,
4474,62655,Brachiopod_Terebratulidae_Magella_sp.,Brachiopod,Terebratulidae,Magella,sp.,15,-64.26336,-56.7115,204,NA,
4474,62664,Brachiopod_Basiliolidae_Basiliola_sp.,Brachiopod,Basiliolidae,Basiliola,sp.,126,-64.26336,-56.7115,204,NA,
4474,62646,Bivalve_Nuculidae_Leionucula_nova,Bivalve,Nuculidae,Leionucula,nova,5,-64.26336,-56.7115,204,NA,
4474,62666,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,5,-64.26336,-56.7115,204,NA,
4474,62647,Bivalve_Mytilidae_Modiolus_turneri,Bivalve,Mytilidae,Modiolus,turneri,2,-64.26336,-56.7115,204,NA,
4474,65612,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.26336,-56.7115,204,NA,
4474,62663,Brachiopod_Notosariidae_Tegulorhynchia_sp.,Brachiopod,Notosariidae,Tegulorhynchia,sp.,78,-64.26336,-56.7115,204,NA,
4474,62648,Gastropod_Vermetidae_ind,Gastropod,Vermetidae,ind,sp.,5,-64.26336,-56.7115,204,NA,
4474,62654,Gastropod_Naticid_ind,Gastropod,Naticid,ind,sp.,1,-64.26336,-56.7115,204,NA,
4477,61119,Nautilus_Eutrephoceratidae_Eutrephoceras_argentinae,Nautilus,Eutrephoceratidae,Eutrephoceras,argentinae,1,-64.2945,-56.7392,204,NA,
4478,61120,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,1,-64.29275,-56.74715,204,NA,
4478,61117,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,2,-64.29275,-56.74715,204,NA,
4481,61121,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.29199,-56.74821,209,NA,
4481,61138,Bivalve_Entoliidae_Entolium_sp.,Bivalve,Entoliidae,Entolium,sp.,1,-64.29199,-56.74821,209,NA,
4481,61112,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,1,-64.29199,-56.74821,209,NA,
4482,60912,Sharks_Hexanchidae_Hexanchus_sp.,Sharks,Hexanchidae,Hexanchus,sp.,5,-64.2797,-56.73516,227,9,
4482,60968,Bivalve_Pycnodonte_Pyncodonte_vesicularis,Bivalve,Pycnodonte,Pycnodonte,vesicularis,3,-64.2797,-56.73516,227,9,
4482,65802,Bivalve_Pycnodonte_Pyncodonte_vesicularis,Bivalve,Pycnodonte,Pycnodonte,vesicularis,1,-64.2797,-56.73516,227,9,
4482,60953,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,13,-64.2797,-56.73516,227,9,
4483,60969,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,0,-64.2786,-56.73414,204,9,
4483,65806,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.2786,-56.73414,204,9,
4483,60960,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,10,-64.2786,-56.73414,204,9,
4484,60957,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,16,-64.2787,-56.73555,215,9,
4485,60965,Gastropod_Cassidae_Cassidaria_sp.,Gastropod,Cassidae,Cassidaria,sp.,1,-64.27838,-56.73573,204,9,
4485,60947,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.27838,-56.73573,204,9,
4485,60974,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,2,-64.27838,-56.73573,204,9,
4485,58039,Bivalve_Nuculidae_Leionucula_sp.,Bivalve,Nuculidae,Leionucula,sp.,1,-64.27838,-56.73573,204,9,
4485,65804,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.27838,-56.73573,204,9,
4485,62101,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,3,-64.27838,-56.73573,204,9,
4485,60961,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,29,-64.27838,-56.73573,204,9,
4485,60979,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,3,-64.27838,-56.73573,204,9,
4486,60967,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.27875,-56.73604,204,9,
4486,60955,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,15,-64.27875,-56.73604,204,9,
4487,60980,Gastropod_Pleurotomariidae_Leptomaria_sp.,Gastropod,Pleurotomariidae,Leptomaria,sp.,1,-64.27945,-56.73565,227,9,
4487,60952,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,6,-64.27945,-56.73565,227,9,
4487,60954,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,23,-64.27945,-56.73565,227,9,
4488,60973,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,2,-64.29651,-56.74163,226,9,
4489,61727,Bivalve_Nuculidae_Leionucula_sp.,Bivalve,Nuculidae,Leionucula,sp.,1,-64.29681,-56.7426,204,NA,
4489,61755,Gastropod_Aporrhaidae_Struthiochenopus_sp.,Gastropod,Aporrhaidae,Struthiochenopus,sp.,2,-64.29681,-56.7426,204,NA,
4489,61777,Bivalve_Lucinidae_Lucina_sp.,Bivalve,Lucinidae,Lucina,sp.,14,-64.29681,-56.7426,204,NA,
4489,61782,Bivalve_Veneridae_Cyclorisma_Marwickia_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,9,-64.29681,-56.7426,204,NA,
4489,61786,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,2,-64.29681,-56.7426,204,NA,
4490,60945,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,4,-64.29671,-56.75677,204,NA,
4490,60975,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,9,-64.29671,-56.75677,204,NA,
4490,60956,Bivalve_Corbulidae_Surobula_sp.,Bivalve,Corbulidae,Surobula,sp.,50,-64.29671,-56.75677,204,NA,
4491,60981,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,2,-64.29323,-56.75131,204,NA,
4492,60976,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,7,-64.29158,-56.75423,204,NA,
4493,60978,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,5,-64.29136,-56.7542,204,NA,
4493,60970,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,1,-64.29136,-56.7542,204,NA,
4493,60977,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.29136,-56.7542,204,NA,
4493,60971,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,3,-64.29136,-56.7542,204,NA,
4493,60972,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,1,-64.29136,-56.7542,204,NA,
4493,65803,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.29136,-56.7542,204,NA,
4493,60951,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,18,-64.29136,-56.7542,204,NA,
4493,62423,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,1,-64.29136,-56.7542,204,NA,
4494,58306,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,pygoscelium,2,-64.29579,-56.77185,166,8,
4494,58307,Bivalve_Lahillidae_Lahillia_larseni,Bivalve,Lahillidae,Lahillia,larseni,1,-64.29579,-56.77185,166,8,
4494,60905,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,2,-64.29579,-56.77185,166,8,
4494,60966,Gastropod_Cassidae_Cassidaria_sp.,Gastropod,Cassidae,Cassidaria,sp.,1,-64.29579,-56.77185,166,8,
4494,58308,Bivalve_Veneridae_Dozyia_drygalskiana,Bivalve,Veneridae,Dozyia,drygalskiana,1,-64.29579,-56.77185,166,8,
4494,60950,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,-64.29579,-56.77185,166,8,
4494,60903,Bivalve_Astartidae_Astarte_sp.,Bivalve,Astartidae,Astarte,sp.,3,-64.29579,-56.77185,166,8,
4494,60948,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.29579,-56.77185,166,8,
4494,58304,Bivalve_Trigoniidae_Kellygonia_regina,Bivalve,Trigoniidae,Kellygonia,regina,1,-64.29579,-56.77185,166,8,
4494,58305,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,1,-64.29579,-56.77185,166,8,
4494,60902,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,1,-64.29579,-56.77185,166,8,
4494,60906,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,6,-64.29579,-56.77185,166,8,
4494,60904,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,1,-64.29579,-56.77185,166,8,
4494,60949,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,5,-64.29579,-56.77185,166,8,
4494,65726,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,seymourianus,1,-64.29579,-56.77185,166,8,
4496,uncatalogued,wood_unidentified_unidentified_unidentified,wood,unidentified,unidentified,unidentified,1,NA,NA,NA,NA,
4496,60964,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,2,NA,NA,NA,NA,
4496,60958,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,NA,NA,NA,NA,
4496,60962,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,NA,NA,NA,NA,
4496,65805,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,NA,NA,NA,NA,
4496,60959,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,18,NA,NA,NA,NA,
4496,60963,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,3,NA,NA,NA,NA,
4497,60946,Ammonite_Diplomoceratidae_Diplomoceras_sp.,Ammonite,Diplomoceratidae,Diplomoceras,sp.,2,-64.30283,-56.74756,204,9,
4498,58296,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,3,-64.2794,-56.75055,204,9,
4498,61072,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.2794,-56.75055,204,9,
4498,61073,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,2,-64.2794,-56.75055,204,9,
4498,61071,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,2,-64.2794,-56.75055,204,9,
4498,61057,Bivalve_Pinnidae_Pinna_sp.,Bivalve,Pinnidae,Pinna,sp.,1,-64.2794,-56.75055,204,9,
4498,61058,Bivalve_Hiatellidae_Panopea_sp.,Bivalve,Hiatellidae,Panopea,sp.,1,-64.2794,-56.75055,204,9,
4498,61059,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.2794,-56.75055,204,9,
4498,61060,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.2794,-56.75055,204,9,
4498,61068,Bivalve_Thraciidae_Thracia_sp.,Bivalve,Thraciidae,Thracia,sp.,1,-64.2794,-56.75055,204,9,
4498,61069,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,2,-64.2794,-56.75055,204,9,
4498,62135,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.2794,-56.75055,204,9,
4498,62487,Bivalve_Nuculidae_Leionucula_sp.,Bivalve,Nuculidae,Leionucula,sp.,1,-64.2794,-56.75055,204,9,
4498,58292,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,1,-64.2794,-56.75055,204,9,
4498,61067,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,5,-64.2794,-56.75055,204,9,
4498,61064,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.2794,-56.75055,204,9,
